9.260794212753097e-05,9.184501265683404e-05,9.080823364902361e-05,8.951260767788363e-05,8.797633312095377e-05,8.621981252082898e-05,8.42652651626745e-05,8.213622538494614e-05,7.985670761211719e-05,7.745098905912324e-05,7.494337778688534e-05,7.235706262908869e-05,6.971367969098169e-05,6.703353599808171e-05,6.433549436180575e-05,6.163683695600067e-05,5.895258396536388e-05,5.629611742369312e-05,5.367934999415403e-05,5.111250747912716e-05,4.860446748461839e-05,4.616235908683625e-05,4.379185263439015e-05,4.149725276450245e-05,3.928188066871508e-05,3.714841631992996e-05,3.509853892697118e-05,3.313330018692856e-05,3.125314739117341e-05,2.945798286705936e-05,2.774706984239595e-05,2.611918914338443e-05,2.457276199020128e-05,2.310580411347338e-05,2.171606332634635e-05,2.040114117062078e-05,1.915853613829524e-05,1.798572302840334e-05,1.688000832434991e-05,1.58385939868444e-05,1.485876829029203e-05,1.393788213621475e-05,1.307302687944059e-05,1.226171028687051e-05,1.150119247078224e-05,1.078854555120051e-05,1.012097044262514e-05,9.496082454347327e-06,8.911827415133967e-06,8.36612070645587e-06,7.85664872697961e-06,7.381465993580583e-06,6.938570928081284e-06,6.526059242951272e-06,6.142048047127341e-06,5.784617374530316e-06,5.451764352634032e-06,5.141554829724699e-06,4.852051769544536e-06,4.581761294539938e-06,4.329115505425501e-06,4.092816120187387e-06,3.871616539544154e-06,3.664362251994819e-06,3.469753524169145e-06,3.286643418732444e-06,3.114029140788288e-06,2.950893814751554e-06,2.796414703506306e-06,2.64977973301675e-06,2.510158726204415e-06,2.376724717632894e-06,2.248639756920884e-06,2.12505733196422e-06,2.00513446921638e-06,1.888093660925433e-06,1.77321383217563e-06,1.659873104559173e-06,1.547500260534046e-06,1.435536142496696e-06,0.9999999999999996,0.9999999999999976,0.9999999999999988,0.999999999999996,0.9999999999999952,1.000000000000003,1.000000000000001,1.000000000000001,1.000000000000001,0.9999999999999957,0.9999999999999963,0.9999999999999998,0.9999999999999989,1.000000000000001,0.999999999999999,0.999999999999996,0.9999999999999966,0.9999999999999949,0.9999999999999968,0.9999999999999986,0.9999999999999966,0.999999999999996,0.9999999999999983,0.9999999999999964,1.000000000000002,0.9999999999999989,0.9999999999999952,0.9999999999999969,0.9999999999999947,0.9999999999999934,1.000000000000001,0.999999999999998,0.9999999999999998,0.9999999999999963,0.9999999999999932,0.9999999999999932,0.9999999999999966,0.9999999999999969,0.999999999999999,0.9999999999999964,0.9999999999999918,0.9999999999999947,0.999999999999993,0.9999999999999959,0.9999999999999978,0.999999999999996,0.999999999999996,0.999999999999998,0.9999999999999948,1.000000000000004,1.000000000000002,0.9999999999999986,1,0.9999999999999962,0.9999999999999942,1.000000000000002,1.000000000000001,0.9999999999999993,0.9999999999999993,0.9999999999999952,0.9999999999999954,0.9999999999999994,0.9999999999999978,1.000000000000001,0.9999999999999969,0.9999999999999942,0.9999999999999966,0.9999999999999949,0.999999999999997,0.9999999999999992,0.9999999999999954,0.9999999999999958,0.9999999999999979,0.9999999999999963,1.000000000000001,0.9999999999999999,0.9999999999999969,0.9999999999999978,0.9999999999999959,0.9999999999999937,0.9999999999999994,0.9999999999999978,0.999999999999998,0.999999999999998,0.9999999999999934,0.9999999999999932,0.9999999999999968,0.9999999999999954,0.9999999999999972,0.9999999999999947,0.9999999999999903,0.9999999999999932,0.9999999999999921,0.9999999999999953,0.9999999999999976,0.9999999999999949,0.9999999999999952,0.999999999999998,0.999999999999996,1.000000000000002,1,0.9999999999999978,1,0.9999999999999962,0.999999999999994,1.000000000000003,1.000000000000001,1.000000000000001,1.000000000000001,0.999999999999995,0.999999999999997,1,0.9999999999999969,1,0.9999999999999989,0.9999999999999954,0.9999999999999982,0.9999999999999949,0.9999999999999973,0.9999999999999994,0.9999999999999963,0.9999999999999966,0.9999999999999979,0.9999999999999968,1.000000000000002,0.9999999999999989,0.9999999999999954,0.9999999999999976,0.999999999999997,0.9999999999999928,1,0.9999999999999982,0.9999999999999986,0.9999999999999978,0.9999999999999925,0.9999999999999943,0.9999999999999983,0.9999999999999978,0.9999999999999989,0.9999999999999969,0.9999999999999934,0.9999999999999966,0.9999999999999948,0.9999999999999974,1.000000000000001,0.9999999999999994,0.9999999999999989,0.9999999999999979,0.999999999999998,1.000000000000006,1.000000000000004,0.9999999999999993,1.000000000000002,0.9999999999999994,0.9999999999999954,1.000000000000003,1.000000000000003,1,0.9999999999999998,0.9999999999999972,0.999999999999997,0.9999999999999994,0.9999999999999972,1.000000000000003,0.9999999999999988,0.9999999999999939,0.9999999999999978,0.9999999999999969,0.9999999999999974,0.9999999999999994,0.9999999999999989,0.9999999999999983,0.999999999999998,0.9999999999999972,1.000000000000005,1,0.9999999999999957,0.9999999999999996,0.9999999999999969,0.9999999999999929,1.000000000000001,1.000000000000002,1,0.9999999999999976,0.999999999999995,0.9999999999999972,0.9999999999999988,0.9999999999999982,1.000000000000002,0.9999999999999972,0.9999999999999921,0.9999999999999966,0.9999999999999973,0.999999999999998,0.9999999999999994,0.999999999999999,0.999999999999999,0.999999999999999,0.9999999999999986,1.000000000000007,1.000000000000003,0.9999999999999986,1.000000000000002,0.9999999999999988,0.9999999999999954,1.000000000000004,1.000000000000004,1.000000000000002,0.9999999999999974,0.9999999999999974,0.9999999999999986,0.9999999999999984,0.9999999999999998,1.000000000000003,0.9999999999999992,0.9999999999999954,0.9999999999999984,0.9999999999999958,0.999999999999998,0.9999999999999974,0.9999999999999978,0.999999999999998,0.9999999999999962,0.9999999999999978,1.000000000000005,0.9999999999999978,0.9999999999999952,0.9999999999999978,0.999999999999995,0.9999999999999939,0.9999999999999996,0.9999999999999999,0.9999999999999989,0.9999999999999944,0.9999999999999939,0.9999999999999949,0.9999999999999943,0.999999999999997,1.000000000000001,0.9999999999999968,0.9999999999999947,0.9999999999999947,0.9999999999999944,0.9999999999999957,0.999999999999996,0.9999999999999978,0.9999999999999974,0.9999999999999964,0.9999999999999976,1.000000000000006,1.000000000000001,0.999999999999999,1.000000000000002,0.9999999999999974,0.9999999999999942,1.000000000000001,1.000000000000001,1.000000000000001,0.999999999999997,0.9999999999999963,0.9999999999999974,0.9999999999999989,0.9999999999999983,1.000000000000003,0.999999999999998,0.9999999999999943,0.999999999999996,0.9999999999999957,0.9999999999999979,0.9999999999999963,0.9999999999999966,0.9999999999999973,0.9999999999999947,0.9999999999999973,1.000000000000003,0.9999999999999992,0.9999999999999964,0.9999999999999998,0.9999999999999968,0.9999999999999934,0.9999999999999983,0.9999999999999999,0.9999999999999986,0.9999999999999952,0.9999999999999949,0.9999999999999942,0.9999999999999948,0.9999999999999952,1.000000000000001,0.9999999999999937,0.9999999999999911,0.9999999999999929,0.9999999999999937,0.9999999999999959,0.9999999999999958,0.9999999999999974,0.9999999999999972,0.999999999999997,0.9999999999999978,1.000000000000005,1,0.9999999999999999,1.000000000000002,0.9999999999999998,0.9999999999999949,1.000000000000004,1.000000000000004,1.000000000000004,0.9999999999999994,0.9999999999999996,0.9999999999999998,1.000000000000001,0.999999999999999,1.000000000000005,0.9999999999999999,0.999999999999997,0.9999999999999988,0.9999999999999978,0.9999999999999992,0.9999999999999986,0.9999999999999992,0.9999999999999986,0.9999999999999968,0.9999999999999976,1.000000000000005,0.9999999999999989,0.9999999999999962,0.9999999999999979,0.9999999999999966,0.999999999999993,0.9999999999999992,0.9999999999999994,1.000000000000001,0.9999999999999943,0.9999999999999949,0.9999999999999949,1.000000000000001,0.9999999999999963,1.000000000000001,0.9999999999999957,0.9999999999999938,0.9999999999999959,0.9999999999999964,0.9999999999999978,0.9999999999999989,0.9999999999999996,0.9999999999999996,0.9999999999999979,0.9999999999999992,1.000000000000007,1.000000000000003,1.000000000000001,1.000000000000002,0.9999999999999996,0.9999999999999973,1.000000000000003,1.000000000000003,1.000000000000002,0.9999999999999989,0.9999999999999978,0.9999999999999996,0.9999999999999984,0.9999999999999989,1.000000000000002,0.9999999999999988,0.9999999999999952,0.9999999999999974,0.999999999999997,1.000000000000001,0.9999999999999998,0.9999999999999998,1,0.9999999999999974,0.9999999999999992,1.000000000000005,1,0.999999999999997,1,0.9999999999999963,0.9999999999999947,1.000000000000001,1.000000000000002,1.000000000000001,0.9999999999999978,0.9999999999999976,0.9999999999999984,0.9999999999999984,0.9999999999999992,1.000000000000002,0.9999999999999969,0.9999999999999933,0.9999999999999958,0.9999999999999962,0.9999999999999984,0.9999999999999984,0.9999999999999994,1,0.9999999999999984,0.9999999999999993,1.000000000000006,0.9999999999999996,0.9999999999999992,1.000000000000001,0.9999999999999983,0.9999999999999966,1.000000000000003,1.000000000000005,1.000000000000003,0.9999999999999994,0.999999999999998,0.9999999999999986,0.9999999999999993,0.9999999999999993,1.000000000000004,0.9999999999999988,0.9999999999999963,0.9999999999999964,0.9999999999999963,0.9999999999999978,0.999999999999997,0.9999999999999979,0.9999999999999979,0.9999999999999954,0.999999999999998,1.000000000000003,0.9999999999999976,0.999999999999995,0.9999999999999979,0.9999999999999947,0.9999999999999929,0.9999999999999983,1,0.9999999999999979,0.9999999999999949,0.999999999999994,0.9999999999999943,0.9999999999999944,0.9999999999999963,1.000000000000001,0.9999999999999954,0.9999999999999915,0.9999999999999948,0.9999999999999948,0.9999999999999966,0.999999999999996,0.9999999999999979,0.999999999999998,0.9999999999999954,0.9999999999999976,1.000000000000005,1.000000000000001,0.9999999999999986,1.000000000000002,0.9999999999999966,0.9999999999999944,1.000000000000001,1.000000000000003,1,0.9999999999999978,0.9999999999999963,0.9999999999999976,0.9999999999999986,0.9999999999999983,1.000000000000003,0.9999999999999966,0.999999999999994,0.9999999999999968,0.9999999999999949,0.9999999999999983,0.999999999999998,0.9999999999999958,0.9999999999999979,0.9999999999999964,0.9999999999999972,1.000000000000003,1,0.999999999999995,0.9999999999999992,0.999999999999998,0.9999999999999933,0.9999999999999993,1.000000000000001,0.9999999999999986,0.9999999999999954,0.9999999999999958,0.9999999999999954,0.9999999999999949,0.9999999999999963,1.000000000000001,0.999999999999994,0.9999999999999917,0.9999999999999948,0.9999999999999932,0.9999999999999973,0.9999999999999973,0.9999999999999966,0.9999999999999978,0.999999999999998,0.9999999999999983,1.000000000000005,1.000000000000002,0.9999999999999988,1.000000000000002,0.9999999999999996,0.9999999999999958,1.000000000000003,1.000000000000006,1.000000000000003,0.9999999999999998,0.9999999999999992,1.000000000000001,0.9999999999999994,0.9999999999999982,1.000000000000005,0.9999999999999996,0.9999999999999974,1.000000000000001,0.9999999999999966,0.9999999999999994,0.9999999999999998,0.9999999999999974,0.9999999999999994,0.9999999999999972,0.9999999999999973,1.000000000000004,0.9999999999999996,0.999999999999995,0.9999999999999986,0.9999999999999978,0.9999999999999932,0.9999999999999976,1.000000000000001,0.9999999999999988,0.999999999999994,0.999999999999994,0.9999999999999954,0.9999999999999947,0.9999999999999963,1,0.9999999999999943,0.9999999999999915,0.9999999999999953,0.9999999999999933,0.9999999999999962,0.9999999999999968,0.9999999999999963,0.9999999999999979,0.999999999999996,0.9999999999999962,1.000000000000003,1.000000000000002,0.9999999999999974,0.9999999999999998,0.9999999999999973,0.9999999999999943,1,1.000000000000002,0.9999999999999986,0.9999999999999957,0.9999999999999966,0.9999999999999992,0.9999999999999947,0.9999999999999963,1.000000000000001,0.9999999999999947,0.9999999999999929,0.9999999999999959,0.9999999999999939,0.9999999999999969,0.9999999999999968,0.9999999999999962,0.9999999999999976,0.9999999999999959,0.9999999999999958,1.000000000000002,0.9999999999999994,0.9999999999999962,0.9999999999999974,0.9999999999999954,0.9999999999999925,0.9999999999999978,1.000000000000001,0.9999999999999989,0.9999999999999947,0.999999999999995,0.9999999999999963,0.9999999999999953,0.999999999999997,1.000000000000002,0.999999999999994,0.9999999999999915,0.9999999999999952,0.9999999999999969,0.9999999999999969,0.9999999999999966,0.9999999999999963,0.9999999999999992,0.999999999999998,0.9999999999999974,1.000000000000004,1.000000000000001,0.9999999999999972,1,0.9999999999999992,0.9999999999999957,1,1.000000000000003,1.000000000000001,0.9999999999999963,0.9999999999999988,0.9999999999999993,0.9999999999999974,0.9999999999999983,1.000000000000004,0.9999999999999979,0.999999999999996,0.9999999999999996,0.9999999999999966,0.999999999999998,0.9999999999999974,0.9999999999999972,0.9999999999999996,0.9999999999999984,0.9999999999999974,1.000000000000001,0.9999999999999989,0.9999999999999952,0.9999999999999994,0.9999999999999968,0.9999999999999942,0.9999999999999982,1.000000000000001,0.9999999999999984,0.9999999999999949,0.9999999999999968,0.9999999999999966,0.9999999999999939,0.9999999999999964,1.000000000000002,0.9999999999999958,0.9999999999999943,0.9999999999999966,0.9999999999999943,0.9999999999999969,0.9999999999999958,0.9999999999999964,0.9999999999999986,0.9999999999999974,0.999999999999997,1.000000000000003,1,0.9999999999999969,1.000000000000001,0.9999999999999979,0.9999999999999937,0.9999999999999978,0.9999999999999994,0.9999999999999984,0.9999999999999954,0.9999999999999963,0.999999999999996,0.999999999999995,0.9999999999999952,1,0.9999999999999952,0.9999999999999934,0.9999999999999969,0.9999999999999944,0.9999999999999968,0.9999999999999948,0.9999999999999934,0.9999999999999957,0.9999999999999949,0.9999999999999947,1,0.999999999999997,0.999999999999993,0.9999999999999982,0.9999999999999966,0.9999999999999923,0.9999999999999959,0.9999999999999982,0.9999999999999962,0.9999999999999932,0.999999999999996,0.9999999999999943,0.9999999999999925,0.9999999999999933,0.9999999999999996,0.9999999999999932,0.9999999999999927,0.9999999999999963,0.9999999999999943,0.9999999999999972,0.9999999999999968,0.9999999999999963,0.9999999999999986,0.9999999999999983,0.9999999999999973,1.000000000000003,1.000000000000001,0.9999999999999986,1.000000000000002,1.000000000000002,0.9999999999999947,1.000000000000002,1.000000000000004,1.000000000000002,0.9999999999999984,1,0.9999999999999998,0.9999999999999983,0.9999999999999982,1.000000000000004,0.9999999999999988,0.9999999999999979,1.000000000000002,0.9999999999999976,0.9999999999999999,0.9999999999999972,
